33000, 4580, 1, 0
34000, 4804, 1, 0
35000, 5328, 1, 0
36000, 4608, 1, 0
37000, 4536, 1, 0
38000, 4776, 1, 0
39000, 4064, 1, 0
40000, 4096, 1, 0
41000, 3924, 1, 0
42000, 3772, 1, 0
43000, 3612, 1, 0
44000, 3464, 1, 0
45000, 3176, 1, 0
46000, 2980, 1, 0
47000, 2872, 1, 0
48000, 2720, 1, 0
49000, 2616, 1, 0
50000, 2516, 1, 0
51000, 2560, 1, 0
52000, 2480, 1, 0
53000, 2272, 1, 0
54000, 2116, 1, 0
55000, 1904, 1, 0
56000, 2176, 1, 0
57000, 1888, 1, 0
58001, 2077, 1, 0
59000, 1692, 1, 0
1000, 6784, 1, 0
2001, 3232, 1, 0
3000, 3560, 1, 0
4000, 3124, 1, 0
5000, 3256, 1, 0
6000, 3252, 1, 0
7000, 3360, 1, 0
8001, 3452, 1, 0
9001, 7688, 1, 0
10000, 9560, 1, 0
11000, 11208, 1, 0
12000, 11100, 1, 0
13000, 11728, 1, 0
14000, 10812, 1, 0
15001, 10213, 1, 0
16001, 10565, 1, 0
17000, 10676, 1, 0
18000, 10368, 1, 0
19000, 10032, 1, 0
20000, 10024, 1, 0
21001, 9874, 1, 0
22000, 9472, 1, 0
23000, 9208, 1, 0
24000, 8740, 1, 0
25000, 7576, 1, 0
26000, 3968, 1, 0
27000, 3856, 1, 0
28000, 3680, 1, 0
29000, 3808, 1, 0
30000, 3528, 1, 0
31000, 4000, 1, 0
32000, 3428, 1, 0
33001, 4383, 1, 0
34000, 5036, 1, 0
35000, 4336, 1, 0
36000, 4572, 1, 0
37000, 4120, 1, 0
38001, 4671, 1, 0
39000, 4224, 1, 0
40000, 4072, 1, 0
41001, 4119, 1, 0
42000, 3696, 1, 0
43000, 3564, 1, 0
44001, 3484, 1, 0
45000, 3164, 1, 0
46000, 3068, 1, 0
47000, 2656, 1, 0
48000, 2720, 1, 0
49000, 2324, 1, 0
50000, 2732, 1, 0
51001, 2517, 1, 0
52000, 2296, 1, 0
53000, 2484, 1, 0
54000, 2076, 1, 0
55000, 2136, 1, 0
56000, 2188, 1, 0
57000, 2016, 1, 0
58000, 1820, 1, 0
59000, 1820, 1, 0
60000, 1600, 1, 0
1000, 6576, 1, 0
2000, 3568, 1, 0
3000, 3256, 1, 0
4000, 3856, 1, 0
5000, 3524, 1, 0
6000, 3140, 1, 0
7000, 3368, 1, 0
8000, 3360, 1, 0
9000, 7016, 1, 0
10000, 9128, 1, 0
11000, 9148, 1, 0
12000, 9652, 1, 0
13000, 10600, 1, 0
14000, 11156, 1, 0
15000, 10236, 1, 0
16000, 10592, 1, 0
17000, 10288, 1, 0
18000, 10512, 1, 0
19000, 11308, 1, 0
20001, 10109, 1, 0
21000, 9492, 1, 0
22000, 9484, 1, 0
23000, 9028, 1, 0
24000, 8520, 1, 0
25000, 7728, 1, 0
26001, 4063, 1, 0
27000, 3836, 1, 0
28000, 3712, 1, 0
29000, 3964, 1, 0
30000, 3452, 1, 0
31000, 3876, 1, 0
32001, 3500, 1, 0
33000, 4540, 1, 0
34000, 4616, 1, 0
35000, 4664, 1, 0
36000, 4920, 1, 0
37000, 4268, 1, 0
38000, 4572, 1, 0
39000, 4440, 1, 0
40000, 4268, 1, 0
41000, 4144, 1, 0
42001, 4147, 1, 0
43000, 3480, 1, 0
44000, 3532, 1, 0
45000, 3212, 1, 0
46001, 2793, 1, 0
47000, 2908, 1, 0
48000, 2680, 1, 0
49000, 2680, 1, 0
50000, 2816, 1, 0
51000, 2560, 1, 0
52000, 2440, 1, 0
53000, 2232, 1, 0
54000, 2240, 1, 0
55000, 2420, 1, 0
56000, 2164, 1, 0
57000, 1996, 1, 0
58000, 1772, 1, 0
59000, 1740, 1, 0
1000, 6496, 1, 0
2000, 2888, 1, 0
3000, 3108, 1, 0
4000, 3096, 1, 0
5000, 3548, 1, 0
6000, 3284, 1, 0
7000, 3548, 1, 0
8000, 3304, 1, 0
9000, 7684, 1, 0
10000, 9172, 1, 0
11000, 9108, 1, 0
12000, 9204, 1, 0
13000, 9508, 1, 0
14000, 9180, 1, 0
15000, 9928, 1, 0
16000, 10108, 1, 0
17000, 10008, 1, 0
18000, 10332, 1, 0
19000, 10156, 1, 0
20000, 10232, 1, 0
21000, 9664, 1, 0
22000, 9508, 1, 0
23000, 8972, 1, 0
24000, 8480, 1, 0
25001, 7756, 1, 0
26000, 4364, 1, 0
27001, 4199, 1, 0
28000, 3756, 1, 0
29000, 3912, 1, 0
30001, 3720, 1, 0
31000, 3788, 1, 0
32000, 3480, 1, 0
33000, 4220, 1, 0
34001, 5774, 1, 0
35000, 4620, 1, 0
36000, 4776, 1, 0
37000, 5020, 1, 0
38000, 4324, 1, 0
39000, 4304, 1, 0
40000, 4096, 1, 0
41000, 4264, 1, 0
42000, 3956, 1, 0
43000, 3984, 1, 0
44000, 3756, 1, 0
45000, 3288, 1, 0
46000, 2948, 1, 0
47000, 3080, 1, 0
48000, 2688, 1, 0
49000, 2536, 1, 0
50000, 2480, 1, 0
51000, 2640, 1, 0
52000, 2404, 1, 0
53001, 2193, 1, 0
54000, 2112, 1, 0
55000, 2372, 1, 0
56000, 1892, 1, 0
57000, 2044, 1, 0
58000, 1800, 1, 0
59000, 1812, 1, 0
60000, 1624, 1, 0
1000, 6660, 1, 0
2000, 2940, 1, 0
3001, 3500, 1, 0
4000, 3284, 1, 0
5000, 3492, 1, 0
6000, 3052, 1, 0
7000, 3432, 1, 0
8000, 3256, 1, 0
9000, 7680, 1, 0
10000, 9924, 1, 0
11000, 9920, 1, 0
12000, 10508, 1, 0
13000, 9852, 1, 0
14000, 10188, 1, 0
15000, 9664, 1, 0
16000, 10400, 1, 0
17000, 10360, 1, 0
18000, 10460, 1, 0
19000, 10684, 1, 0
20001, 10153, 1, 0
21000, 9668, 1, 0
22000, 9572, 1, 0
23000, 9180, 1, 0
24000, 8740, 1, 0
25000, 7544, 1, 0
26000, 4068, 1, 0
27000, 3344, 1, 0
28000, 3844, 1, 0
29000, 3856, 1, 0
30000, 3532, 1, 0
31000, 3628, 1, 0
32000, 3516, 1, 0
33000, 4012, 1, 0
34000, 5260, 1, 0
35001, 5230, 1, 0
36000, 4780, 1, 0
37001, 4675, 1, 0
38000, 4332, 1, 0
39000, 3880, 1, 0
40000, 4308, 1, 0
41000, 4200, 1, 0
42000, 3792, 1, 0
43000, 3780, 1, 0
44000, 2996, 1, 0
45000, 3412, 1, 0
46000, 2832, 1, 0
47001, 2757, 1, 0
48000, 2912, 1, 0
49000, 2664, 1, 0
50001, 2701, 1, 0
51000, 2608, 1, 0
52000, 2420, 1, 0
53000, 2196, 1, 0
54001, 2173, 1, 0
55000, 2248, 1, 0
56000, 2328, 1, 0
57001, 1718, 1, 0
58000, 1784, 1, 0
59000, 1968, 1, 0
1000, 7392, 1, 0
2000, 3208, 1, 0
3000, 2956, 1, 0
4000, 3256, 1, 0
5000, 3004, 1, 0
6001, 3196, 1, 0
7000, 3304, 1, 0
8000, 3708, 1, 0
9000, 7492, 1, 0
10000, 9312, 1, 0
11000, 10932, 1, 0
12000, 10900, 1, 0
13000, 11800, 1, 0
14000, 9864, 1, 0
15000, 10044, 1, 0
16000, 10284, 1, 0
17000, 10776, 1, 0
18000, 10320, 1, 0
19000, 10264, 1, 0
20000, 9952, 1, 0
21000, 9840, 1, 0
22000, 9496, 1, 0
23000, 8996, 1, 0
24000, 8724, 1, 0
25000, 7712, 1, 0
26000, 4260, 1, 0
27000, 3352, 1, 0
28000, 3916, 1, 0
29001, 3980, 1, 0
30000, 3712, 1, 0
31000, 3620, 1, 0
32000, 3532, 1, 0
33000, 4400, 1, 0
34000, 5176, 1, 0
35000, 4824, 1, 0
36000, 5080, 1, 0
37000, 4520, 1, 0
38000, 4268, 1, 0
39000, 4272, 1, 0
40000, 4304, 1, 0
41000, 4056, 1, 0
42000, 3428, 1, 0
43000, 3208, 1, 0
44000, 3520, 1, 0
45000, 3280, 1, 0
46000, 2684, 1, 0
47000, 2640, 1, 0
48000, 2656, 1, 0
49000, 2588, 1, 0
50000, 2676, 1, 0
51000, 2812, 1, 0
52000, 2432, 1, 0
53000, 2328, 1, 0
54000, 2668, 1, 0
55000, 2032, 1, 0
56000, 1932, 1, 0
57000, 1980, 1, 0
58000, 1864, 1, 0
59000, 1828, 1, 0
60000, 1716, 1, 0
1000, 6720, 1, 0
2001, 2769, 1, 0
3000, 2944, 1, 0
4001, 3152, 1, 0
5000, 3448, 1, 0
6000, 3776, 1, 0
7000, 3428, 1, 0
8000, 3316, 1, 0
9000, 10812, 1, 0
10000, 11476, 1, 0
11000, 11340, 1, 0
12000, 10088, 1, 0
13000, 9960, 1, 0
14000, 9356, 1, 0
15000, 9480, 1, 0
16000, 10380, 1, 0
17000, 10324, 1, 0
18000, 10684, 1, 0
19000, 10316, 1, 0
20000, 10292, 1, 0
21000, 9656, 1, 0
22000, 9444, 1, 0
23001, 9106, 1, 0
24000, 8388, 1, 0
25000, 7828, 1, 0
26001, 4155, 1, 0
27000, 3552, 1, 0
28000, 3872, 1, 0
29000, 3904, 1, 0
30000, 3684, 1, 0
31000, 3748, 1, 0
32001, 3628, 1, 0
33000, 4140, 1, 0
34000, 4740, 1, 0
35000, 4720, 1, 0
36000, 4516, 1, 0
37000, 4496, 1, 0
38000, 4560, 1, 0
39000, 4388, 1, 0
40000, 4128, 1, 0
41000, 4120, 1, 0
42001, 3784, 1, 0
43000, 3320, 1, 0
44000, 3104, 1, 0
45000, 2908, 1, 0
46000, 2800, 1, 0
47000, 2812, 1, 0
48000, 2684, 1, 0
49000, 2684, 1, 0
50000, 2572, 1, 0
51000, 2556, 1, 0
52000, 2528, 1, 0
53000, 2156, 1, 0
54000, 2244, 1, 0
55000, 2228, 1, 0
56000, 2268, 1, 0
57000, 1940, 1, 0
58000, 1932, 1, 0
59000, 1900, 1, 0
60000, 1904, 1, 0
1000, 7036, 1, 0
2001, 3236, 1, 0
3000, 3416, 1, 0
4000, 3000, 1, 0
5000, 3028, 1, 0
6000, 3200, 1, 0
7000, 3480, 1, 0
8000, 3520, 1, 0
9000, 7948, 1, 0
10000, 10628, 1, 0
11000, 9700, 1, 0
12000, 9628, 1, 0
13000, 10032, 1, 0
14000, 10212, 1, 0
15000, 10376, 1, 0
16000, 10440, 1, 0
17000, 10500, 1, 0
18000, 10096, 1, 0
19000, 10644, 1, 0
20000, 10180, 1, 0
21000, 9884, 1, 0
22000, 9388, 1, 0
23000, 9076, 1, 0
24000, 8564, 1, 0
25000, 7864, 1, 0
26000, 4120, 1, 0
27000, 4152, 1, 0
28000, 3856, 1, 0
29000, 3948, 1, 0
30000, 3716, 1, 0
31000, 3536, 1, 0
32000, 3412, 1, 0
33000, 3884, 1, 0
34000, 4684, 1, 0
35001, 5194, 1, 0
36000, 4392, 1, 0
37001, 5730, 1, 0
38000, 4380, 1, 0
39000, 4436, 1, 0
40000, 4408, 1, 0
41000, 3952, 1, 0
42000, 3752, 1, 0
43000, 3484, 1, 0
44000, 3196, 1, 0
45000, 3328, 1, 0
46000, 2828, 1, 0
47001, 2497, 1, 0
48000, 2732, 1, 0
49000, 2840, 1, 0
50000, 2500, 1, 0
51000, 2440, 1, 0
52000, 2496, 1, 0
53000, 2284, 1, 0
54001, 2657, 1, 0
55000, 2228, 1, 0
56000, 2180, 1, 0
57000, 1896, 1, 0
58000, 1916, 1, 0
59000, 2108, 1, 0
60000, 1668, 1, 0
1000, 6924, 1, 0
2000, 3396, 1, 0
3000, 3212, 1, 0
4000, 3252, 1, 0
5000, 3420, 1, 0
6000, 3228, 1, 0
7001, 3576, 1, 0
8000, 3724, 1, 0
9000, 8256, 1, 0
10000, 9716, 1, 0
11000, 9228, 1, 0
12000, 9640, 1, 0
13000, 11564, 1, 0
14000, 9992, 1, 0
15000, 9768, 1, 0
16000, 10680, 1, 0
17000, 10084, 1, 0
18000, 10156, 1, 0
19000, 10080, 1, 0
20000, 10296, 1, 0
21000, 9844, 1, 0
22000, 9420, 1, 0
23000, 8944, 1, 0
24000, 8636, 1, 0
25000, 7660, 1, 0
26000, 4108, 1, 0
27000, 3880, 1, 0
28000, 3732, 1, 0
29000, 3708, 1, 0
30000, 3696, 1, 0
31000, 3796, 1, 0
32001, 3440, 1, 0
33000, 4788, 1, 0
34000, 5028, 1, 0
35000, 4728, 1, 0
36000, 5092, 1, 0
37000, 5180, 1, 0
38000, 4432, 1, 0
39000, 3896, 1, 0
40000, 3928, 1, 0
41000, 4184, 1, 0
42000, 3724, 1, 0
43000, 3504, 1, 0
44000, 3232, 1, 0
45000, 2888, 1, 0
46000, 2960, 1, 0
47000, 2956, 1, 0
48000, 2916, 1, 0
49001, 3192, 1, 0
50000, 2924, 1, 0
51000, 2552, 1, 0
52001, 2565, 1, 0
53000, 2216, 1, 0
54000, 2124, 1, 0
55000, 2080, 1, 0
56000, 2160, 1, 0
57000, 2064, 1, 0
58000, 1884, 1, 0
59000, 1840, 1, 0
1000, 7976, 1, 0
2000, 3172, 1, 0
3000, 3356, 1, 0
4000, 3432, 1, 0
5001, 3448, 1, 0
6000, 3300, 1, 0
7000, 3756, 1, 0
8001, 3552, 1, 0
9000, 6672, 1, 0
10000, 9304, 1, 0
11000, 10508, 1, 0
12000, 10736, 1, 0
13000, 10800, 1, 0
14000, 11284, 1, 0
15000, 9956, 1, 0
16000, 10420, 1, 0
17001, 10493, 1, 0
18001, 11052, 1, 0
19000, 10748, 1, 0
20000, 10232, 1, 0
21000, 10096, 1, 0
22000, 9576, 1, 0
23000, 8968, 1, 0
24000, 8568, 1, 0
25000, 7876, 1, 0
26000, 4076, 1, 0
27000, 3916, 1, 0
28000, 3804, 1, 0
29000, 4104, 1, 0
30000, 3584, 1, 0
31001, 3588, 1, 0
32000, 3528, 1, 0
33000, 4288, 1, 0
34000, 5200, 1, 0
35000, 4956, 1, 0
36000, 4140, 1, 0
37000, 4892, 1, 0
38000, 4548, 1, 0
39000, 4212, 1, 0
40000, 4500, 1, 0
41000, 4084, 1, 0
42000, 3992, 1, 0
43001, 3384, 1, 0
44000, 3156, 1, 0
45000, 3124, 1, 0
46000, 3020, 1, 0
47000, 3076, 1, 0
48000, 2644, 1, 0
49000, 3196, 1, 0
50000, 2800, 1, 0
51000, 2312, 1, 0
52000, 2364, 1, 0
53001, 2205, 1, 0
54000, 2400, 1, 0
55001, 2113, 1, 0
56000, 1976, 1, 0
57000, 1952, 1, 0
58000, 1936, 1, 0
59001, 1802, 1, 0
60000, 1644, 1, 0
1000, 6428, 1, 0
2001, 3340, 1, 0
3000, 3268, 1, 0
4001, 3216, 1, 0
5000, 3128, 1, 0
6000, 3428, 1, 0
7000, 3436, 1, 0
8000, 3476, 1, 0
9000, 7972, 1, 0
10000, 9580, 1, 0
11000, 9140, 1, 0
12000, 9640, 1, 0
13000, 10376, 1, 0
14000, 10296, 1, 0
15000, 9968, 1, 0
16000, 10608, 1, 0
17000, 10364, 1, 0
18000, 10376, 1, 0
19000, 10876, 1, 0
20000, 10260, 1, 0
21000, 9860, 1, 0
22000, 9284, 1, 0
23000, 9116, 1, 0
24000, 8544, 1, 0
25000, 7816, 1, 0
26000, 3936, 1, 0
27000, 3632, 1, 0
28000, 3772, 1, 0
29000, 3832, 1, 0
30000, 3668, 1, 0
31000, 3748, 1, 0
32000, 3520, 1, 0
33000, 4444, 1, 0
34000, 5048, 1, 0
35000, 5300, 1, 0
36000, 4080, 1, 0
37000, 4624, 1, 0
38000, 4452, 1, 0
39000, 4644, 1, 0
40000, 4004, 1, 0
41000, 4112, 1, 0
42000, 3864, 1, 0
43000, 3576, 1, 0
44000, 3380, 1, 0
45000, 3492, 1, 0
46001, 2909, 1, 0
47000, 3040, 1, 0
48000, 3012, 1, 0
49000, 2472, 1, 0
50000, 2596, 1, 0
51000, 2552, 1, 0
52000, 2548, 1, 0
53001, 2393, 1, 0
54000, 2092, 1, 0
55000, 2404, 1, 0
56000, 2256, 1, 0
57000, 1968, 1, 0
58000, 2024, 1, 0
59000, 1772, 1, 0
1000, 6696, 1, 0
2000, 3292, 1, 0
3000, 3368, 1, 0
4000, 3424, 1, 0
5000, 3536, 1, 0
6000, 3156, 1, 0
7000, 3288, 1, 0
8001, 3420, 1, 0
9000, 6668, 1, 0
10000, 9224, 1, 0
11000, 10104, 1, 0
12000, 12380, 1, 0
13000, 11764, 1, 0
14000, 9896, 1, 0
15000, 10448, 1, 0
16000, 10156, 1, 0
17000, 10380, 1, 0
18000, 10152, 1, 0
19001, 10221, 1, 0
20000, 10304, 1, 0
21000, 9420, 1, 0
22000, 9776, 1, 0
23000, 9060, 1, 0
24000, 8608, 1, 0
25000, 7640, 1, 0
26000, 4056, 1, 0
27000, 3568, 1, 0
28000, 3920, 1, 0
29000, 3780, 1, 0
30000, 3748, 1, 0
31000, 3640, 1, 0
32000, 3428, 1, 0
33000, 4152, 1, 0
34000, 4692, 1, 0
35000, 4928, 1, 0
36000, 4488, 1, 0
37000, 4760, 1, 0
38000, 4532, 1, 0
39000, 4320, 1, 0
40001, 4439, 1, 0
41000, 3884, 1, 0
42000, 3528, 1, 0
43001, 3788, 1, 0
44000, 3868, 1, 0
45000, 3500, 1, 0
46000, 2924, 1, 0
47000, 3528, 1, 0
48001, 2753, 1, 0
49000, 2516, 1, 0
50000, 2628, 1, 0
51000, 2548, 1, 0
52000, 2588, 1, 0
53000, 2360, 1, 0
54000, 2280, 1, 0
55001, 1998, 1, 0
56000, 2088, 1, 0
57000, 2076, 1, 0
58000, 1908, 1, 0
59001, 1974, 1, 0
60000, 1940, 1, 0
1000, 6840, 1, 0
