1000, 42552, 1, 0
2004, 22674, 1, 0
3000, 18941, 1, 0
4000, 20188, 1, 0
5000, 19181, 1, 0
6000, 21073, 1, 0
7000, 21015, 1, 0
8000, 22830, 1, 0
9000, 16840, 1, 0
10000, 16842, 1, 0
11000, 16360, 1, 0
12000, 16159, 1, 0
13000, 16315, 1, 0
14000, 16552, 1, 0
15000, 15728, 1, 0
16000, 14446, 1, 0
17000, 13510, 1, 0
18000, 13402, 1, 0
19000, 12679, 1, 0
20000, 11794, 1, 0
21000, 10722, 1, 0
22000, 9989, 1, 0
23000, 9235, 1, 0
24000, 8939, 1, 0
25000, 8743, 1, 0
26000, 16375, 1, 0
27000, 17033, 1, 0
28001, 16335, 1, 0
29000, 18204, 1, 0
30000, 19935, 1, 0
31000, 17469, 1, 0
32014, 18623, 1, 0
33000, 21272, 1, 0
34037, 19125, 1, 0
35000, 18981, 1, 0
36009, 20120, 1, 0
37028, 19257, 1, 0
38000, 21879, 1, 0
39000, 21589, 1, 0
40000, 20644, 1, 0
41000, 21392, 1, 0
42027, 21554, 1, 0
43012, 24147, 1, 0
44000, 22806, 1, 0
45000, 24951, 1, 0
46011, 23812, 1, 0
47001, 25261, 1, 0
48047, 25709, 1, 0
49003, 29422, 1, 0
50028, 23436, 1, 0
51048, 24921, 1, 0
52000, 22263, 1, 0
53012, 23388, 1, 0
54037, 30028, 1, 0
55042, 25740, 1, 0
56000, 29242, 1, 0
57000, 29065, 1, 0
58004, 36352, 1, 0
59014, 29241, 1, 0
60002, 32724, 1, 0
1000, 18834, 1, 0
2002, 21669, 1, 0
3001, 18390, 1, 0
4000, 20535, 1, 0
5000, 24200, 1, 0
6000, 17537, 1, 0
7000, 19408, 1, 0
8000, 21113, 1, 0
9000, 16649, 1, 0
10000, 16110, 1, 0
11000, 15573, 1, 0
12000, 16154, 1, 0
13000, 16116, 1, 0
14000, 16016, 1, 0
15000, 16027, 1, 0
16000, 14477, 1, 0
17000, 13347, 1, 0
18001, 12284, 1, 0
19000, 11930, 1, 0
20000, 11826, 1, 0
21000, 10957, 1, 0
22000, 10032, 1, 0
23000, 9575, 1, 0
24000, 8985, 1, 0
25000, 9131, 1, 0
26000, 17595, 1, 0
27000, 17589, 1, 0
28000, 17385, 1, 0
29000, 16939, 1, 0
30001, 18920, 1, 0
31003, 17887, 1, 0
32015, 22064, 1, 0
33000, 21209, 1, 0
34036, 19195, 1, 0
35000, 19297, 1, 0
36008, 24217, 1, 0
37032, 22341, 1, 0
38000, 20741, 1, 0
39000, 19849, 1, 0
40000, 21106, 1, 0
41000, 21530, 1, 0
42025, 22644, 1, 0
43010, 23530, 1, 0
44000, 24845, 1, 0
45000, 21877, 1, 0
46011, 22023, 1, 0
47000, 23167, 1, 0
48044, 27245, 1, 0
49002, 23706, 1, 0
50027, 25169, 1, 0
51047, 26911, 1, 0
52000, 27136, 1, 0
53011, 26330, 1, 0
54036, 24687, 1, 0
55040, 27194, 1, 0
56000, 34953, 1, 0
57000, 26222, 1, 0
58003, 30378, 1, 0
59016, 31291, 1, 0
60002, 24136, 1, 0
1000, 18966, 1, 0
2000, 22852, 1, 0
3000, 19139, 1, 0
4000, 20436, 1, 0
5001, 19490, 1, 0
6000, 19269, 1, 0
7000, 21641, 1, 0
8000, 19855, 1, 0
9000, 16991, 1, 0
10000, 16260, 1, 0
11000, 15948, 1, 0
12000, 16048, 1, 0
13000, 16453, 1, 0
14000, 16415, 1, 0
15000, 15747, 1, 0
16000, 14591, 1, 0
17000, 13463, 1, 0
18000, 12456, 1, 0
19000, 12339, 1, 0
20000, 11554, 1, 0
21000, 10433, 1, 0
22000, 9458, 1, 0
23000, 9464, 1, 0
24000, 8831, 1, 0
25000, 9166, 1, 0
26000, 16639, 1, 0
27000, 16950, 1, 0
28000, 15633, 1, 0
29000, 17484, 1, 0
30001, 19679, 1, 0
31001, 17359, 1, 0
32011, 19379, 1, 0
33000, 18711, 1, 0
34034, 18864, 1, 0
35000, 20910, 1, 0
36006, 19250, 1, 0
37024, 18899, 1, 0
38000, 20748, 1, 0
39000, 24647, 1, 0
40000, 23075, 1, 0
41000, 23031, 1, 0
42022, 25001, 1, 0
43008, 27465, 1, 0
44000, 23251, 1, 0
45047, 22085, 1, 0
46008, 21718, 1, 0
47000, 25772, 1, 0
48043, 22137, 1, 0
49000, 37113, 1, 0
