1000, 591390, 1, 0
2002, 1138890, 1, 0
3001, 1203203, 1, 0
4000, 1361327, 1, 0
5000, 1148850, 1, 0
6000, 1078021, 1, 0
7000, 1061575, 1, 0
8000, 1189287, 1, 0
9000, 514350, 1, 0
10000, 374325, 1, 0
11000, 353981, 1, 0
12000, 378610, 1, 0
13000, 344491, 1, 0
14000, 396401, 1, 0
15000, 392763, 1, 0
16000, 384948, 1, 0
17000, 377129, 1, 0
18001, 378245, 1, 0
19000, 392371, 1, 0
20000, 382311, 1, 0
21000, 398370, 1, 0
22000, 419648, 1, 0
23000, 435584, 1, 0
24000, 450520, 1, 0
25000, 507706, 1, 0
26000, 979274, 1, 0
27000, 1144356, 1, 0
28000, 993190, 1, 0
29000, 1004554, 1, 0
30000, 1110577, 1, 0
31003, 1107245, 1, 0
32014, 1134786, 1, 0
33000, 892541, 1, 0
34036, 874138, 1, 0
35000, 777237, 1, 0
36007, 869746, 1, 0
37032, 940987, 1, 0
38000, 885942, 1, 0
39000, 1048376, 1, 0
40000, 934499, 1, 0
41000, 954308, 1, 0
42025, 1081090, 1, 0
43010, 1071747, 1, 0
44000, 1219280, 1, 0
45000, 1104049, 1, 0
46010, 1302280, 1, 0
47000, 1471144, 1, 0
48044, 1487667, 1, 0
49002, 1226690, 1, 0
50026, 1414923, 1, 0
51047, 1471525, 1, 0
52000, 1576824, 1, 0
53011, 1539738, 1, 0
54036, 1803090, 1, 0
55040, 2065726, 1, 0
56000, 1576475, 1, 0
57000, 1923798, 1, 0
58003, 2064681, 1, 0
59016, 1912877, 1, 0
60002, 2208556, 1, 0
1000, 560512, 1, 0
2000, 1254022, 1, 0
3000, 1180648, 1, 0
4000, 1183073, 1, 0
5001, 1288675, 1, 0
6000, 1122601, 1, 0
7001, 1256626, 1, 0
8000, 1140623, 1, 0
9000, 355842, 1, 0
10000, 340961, 1, 0
11000, 420987, 1, 0
12000, 355144, 1, 0
13000, 398487, 1, 0
14000, 390423, 1, 0
15000, 354195, 1, 0
16000, 384575, 1, 0
17000, 380586, 1, 0
18000, 368915, 1, 0
19000, 388969, 1, 0
20000, 383248, 1, 0
21000, 400675, 1, 0
22000, 412342, 1, 0
23000, 433886, 1, 0
24000, 468082, 1, 0
25000, 502324, 1, 0
26000, 1016771, 1, 0
27000, 1080426, 1, 0
28000, 1030459, 1, 0
29000, 1002593, 1, 0
30001, 1065068, 1, 0
31001, 1106000, 1, 0
32011, 1107688, 1, 0
33000, 866749, 1, 0
34034, 815634, 1, 0
35000, 802448, 1, 0
36006, 800969, 1, 0
37024, 810020, 1, 0
38000, 912502, 1, 0
39000, 921213, 1, 0
40000, 900438, 1, 0
41000, 966645, 1, 0
42022, 1065275, 1, 0
43008, 1042967, 1, 0
44000, 1179014, 1, 0
45047, 1194468, 1, 0
46008, 1087694, 1, 0
47000, 1431389, 1, 0
48043, 1406443, 1, 0
49000, 1474511, 1, 0
50024, 1497130, 1, 0
51044, 1453754, 1, 0
52000, 1682237, 1, 0
53008, 1751172, 1, 0
54033, 1752761, 1, 0
55038, 1646530, 1, 0
56000, 1965207, 1, 0
57000, 2104840, 1, 0
58000, 2125037, 1, 0
59010, 1875326, 1, 0
60000, 2050819, 1, 0
1000, 520095, 1, 0
2001, 1220494, 1, 0
3000, 1325497, 1, 0
4000, 1203570, 1, 0
5000, 1303429, 1, 0
6000, 1229621, 1, 0
7000, 1183143, 1, 0
8000, 1055509, 1, 0
9000, 514687, 1, 0
10000, 411795, 1, 0
11000, 347487, 1, 0
12000, 349031, 1, 0
13000, 321309, 1, 0
14000, 387867, 1, 0
15000, 381059, 1, 0
16000, 372649, 1, 0
17000, 356017, 1, 0
18000, 372612, 1, 0
19000, 375867, 1, 0
20000, 387873, 1, 0
21000, 393699, 1, 0
22000, 409803, 1, 0
23000, 433778, 1, 0
24000, 447345, 1, 0
25000, 508230, 1, 0
26000, 919368, 1, 0
27000, 1175197, 1, 0
28000, 1001095, 1, 0
29034, 1014897, 1, 0
30000, 1016645, 1, 0
31000, 1085797, 1, 0
32006, 1116639, 1, 0
33000, 878981, 1, 0
34029, 770459, 1, 0
35000, 782398, 1, 0
36001, 764723, 1, 0
37020, 876690, 1, 0
38000, 893638, 1, 0
39000, 913341, 1, 0
40000, 908582, 1, 0
41040, 998694, 1, 0
42017, 1112945, 1, 0
43003, 1200416, 1, 0
44000, 1108921, 1, 0
45041, 1244212, 1, 0
46003, 1402979, 1, 0
47000, 1485926, 1, 0
48038, 1534109, 1, 0
49000, 1459659, 1, 0
50019, 1493593, 1, 0
51040, 1426440, 1, 0
52000, 1548798, 1, 0
53006, 1701249, 1, 0
54029, 1504567, 1, 0
55033, 1940767, 1, 0
56000, 1965275, 1, 0
57000, 1996344, 1, 0
58000, 2104727, 1, 0
59006, 2163913, 1, 0
60000, 2288680, 1, 0
1000, 575710, 1, 0
2000, 1315501, 1, 0
3000, 1187213, 1, 0
4000, 1171117, 1, 0
5000, 1070282, 1, 0
6000, 1171821, 1, 0
7000, 1211491, 1, 0
8000, 1134077, 1, 0
9000, 511977, 1, 0
10000, 401584, 1, 0
11000, 385914, 1, 0
12000, 382924, 1, 0
13000, 371084, 1, 0
14000, 376516, 1, 0
15000, 381606, 1, 0
16000, 382131, 1, 0
17000, 377045, 1, 0
18000, 381127, 1, 0
19000, 388708, 1, 0
